,Регион,Год,Объем_сточных_вод_млн_м3,Инвестиции_в_ООС_тыс_руб,ВРП_млн_руб,ВРП_на_душу_руб,Индексы_производства_продукции_СХ_%,Доля_городского_населения_%,Использование_свеж_воды_млн_м3,Индекс_промыш_производства_%,Cluster
1288,Республика Саха (Якутия),2016,49.73,12699488.1,889449.3,922292.1,101.2,65.5,150.44,101.9,1
1289,Республика Саха (Якутия),2017,48.18,25027561.69,942029.6,974017.3,103.1,65.7,153.0,102.5,1
1290,Республика Саха (Якутия),2018,56.8,38796333.0,1126774.7,1161944.5,100.1,65.9,178.29,107.6,1
1291,Республика Саха (Якутия),2019,83.3,16076182.0,1227680.3,1260373.1,101.7,66.1,170.48,111.3,1
1292,Республика Саха (Якутия),2020,74.28,13246354.0,1133688.2,1154483.9,99.1,66.3,173.49,95.3,1
1293,Республика Саха (Якутия),2021,75.44,14331622.0,1672273.8,1684839.3,99.3,67.0,176.48,114.4,1
1294,Республика Саха (Якутия),2022,81.41,26297148.0,2025049.4,2029719.8,101.4,67.2,183.9,113.0,1
1295,Республика Саха (Якутия),2023,84.0,42857130.0,2229816.5647,2230677.6,101.2,67.6,191.0,101.9,1
1296,Республика Северная Осетия — Алания,2000,24.0,41645.4,8363.2,11964.5,100.0,66.2,258.0,108.5,1
1297,Республика Северная Осетия — Алания,2001,18.0,34581.0,12665.3,17914.2,111.9,65.7,275.0,112.4,1
1298,Республика Северная Осетия — Алания,2002,98.0,123515.2,15997.5,22541.2,103.3,65.4,234.0,104.6,1
1299,Республика Северная Осетия — Алания,2003,97.0,109958.0,18925.2,26705.1,101.9,65.3,225.0,95.0,1
1300,Республика Северная Осетия — Алания,2004,93.0,138259.0,24268.0,34323.6,110.6,65.2,241.0,108.4,1
1301,Республика Северная Осетия — Алания,2005,96.0,584389.4,31182.2,44127.2,94.3,64.3,218.0,110.5,1
1302,Республика Северная Осетия — Алания,2006,90.0,314918.4,43341.2,61229.6,98.7,64.1,246.0,92.0,1
1303,Республика Северная Осетия — Алания,2007,88.0,670563.2,52804.8,74356.6,104.9,63.7,230.0,117.0,1
1304,Республика Северная Осетия — Алания,2008,87.0,656329.0,57707.4,81097.0,129.8,63.6,230.0,104.3,1
1305,Республика Северная Осетия — Алания,2009,88.0,1228180.6,64081.4,90040.7,95.2,63.7,234.0,98.6,1
1306,Республика Северная Осетия — Алания,2010,82.0,1404997.8,75327.4,105781.6,102.5,63.8,264.0,99.0,1
1307,Республика Северная Осетия — Алания,2011,97.0,400209.0,85876.7,120833.1,104.1,63.8,206.0,109.7,1
1308,Республика Северная Осетия — Алания,2012,106.5,703298.0,97448.8,137725.5,101.3,63.7,191.69,102.6,1
1309,Республика Северная Осетия — Алания,2013,86.92,904201.2,118637.5,168273.0,100.9,63.7,184.38,107.9,1
1310,Республика Северная Осетия — Алания,2014,83.62,528354.0,125960.5,178833.3,90.8,63.7,176.47,97.7,1
1311,Республика Северная Осетия — Алания,2015,87.65,372996.9,126051.2,179020.7,87.4,63.7,149.49,91.7,1
1312,Республика Северная Осетия — Алания,2016,87.74,443680.5,148810.1,211684.0,90.9,63.7,137.8,89.6,1
1313,Республика Северная Осетия — Алания,2017,86.39,886624.0,152526.4,217384.9,97.1,63.6,143.38,83.1,1
1314,Республика Северная Осетия — Алания,2018,92.17,988250.0,161092.7,230382.6,108.8,63.6,156.39,93.9,1
1315,Республика Северная Осетия — Алания,2019,89.78,0.0,173459.4,249099.8,112.7,63.5,169.61,92.2,1
1316,Республика Северная Осетия — Алания,2020,91.25,0.0,179159.0,258575.6,107.2,63.4,162.16,129.7,1
1317,Республика Северная Осетия — Алания,2021,90.15,0.0,197993.1,287740.5,104.7,63.2,143.19,114.2,1
1318,Республика Северная Осетия — Алания,2022,88.55,0.0,215976.6,316184.7,109.5,63.2,153.05,109.8,1
1319,Республика Северная Осетия — Алания,2023,90.0,0.0,266555.75930000003,392101.6,106.8,63.3,134.0,123.5,1
1320,Республика Татарстан (Татарстан),2000,572.0,633815.2,186154.4,49139.3,97.7,73.6,916.0,107.08,0
1321,Республика Татарстан (Татарстан),2001,547.0,943255.8,213740.0,56479.2,125.9,73.8,913.0,105.97,0
1322,Республика Татарстан (Татарстан),2002,534.0,1047238.3,250596.0,66298.7,96.0,73.9,875.0,99.09,0
1323,Республика Татарстан (Татарстан),2003,534.0,997916.2,305086.1,80809.2,103.6,74.0,866.0,105.04,0
1324,Республика Татарстан (Татарстан),2004,543.0,998521.0,391116.0,103726.8,102.6,74.5,782.0,106.1,0
1325,Республика Татарстан (Татарстан),2005,529.0,1158070.2,482759.2,128226.9,104.5,74.5,739.0,104.8,0
1326,Республика Татарстан (Татарстан),2006,512.0,1543123.6,605911.5,161045.9,104.3,74.7,703.0,108.1,0
1327,Республика Татарстан (Татарстан),2007,493.0,2296532.8,757401.4,201172.1,104.0,74.8,677.0,107.3,0
1328,Республика Татарстан (Татарстан),2008,477.0,5638986.3,926056.7,245628.5,108.9,75.0,680.0,104.0,0
1329,Республика Татарстан (Татарстан),2009,439.0,11039986.62,885064.0,234206.4,100.2,75.2,638.0,95.6,0
1330,Республика Татарстан (Татарстан),2010,490.0,10724536.1,1001622.8,264561.7,66.9,75.4,639.0,105.1,0
1331,Республика Татарстан (Татарстан),2011,498.0,8339828.2,1305947.0,343673.6,151.6,75.7,622.0,106.3,0
1332,Республика Татарстан (Татарстан),2012,480.0,26748864.8,1437001.0,375500.2,92.0,75.9,693.7,106.9,0
1333,Республика Татарстан (Татарстан),2013,466.64,33755583.599999994,1551472.1,402511.3,98.3,76.1,746.21,101.7,0
1334,Республика Татарстан (Татарстан),2014,439.42,16197738.099999998,1661413.8,428084.3,103.2,76.3,724.48,101.3,0
1335,Республика Татарстан (Татарстан),2015,382.48,32698477.8,1867258.7,477951.3,104.1,76.4,720.42,101.5,0
1336,Республика Татарстан (Татарстан),2016,325.21,19073694.0,2058139.9,523310.8,104.9,76.6,744.19,103.5,0
1337,Республика Татарстан (Татарстан),2017,319.71,20199947.0,2264655.8,572350.5,104.9,76.7,690.83,101.5,0
1338,Республика Татарстан (Татарстан),2018,296.19,24161549.0,2622773.9,659921.1,97.0,76.8,663.39,102.6,0
1339,Республика Татарстан (Татарстан),2019,286.14,28779024.0,2808753.3,704097.8,103.5,76.8,647.68,102.4,0
1340,Республика Татарстан (Татарстан),2020,276.47,45371292.0,2631286.8,658311.7,104.2,76.8,634.54,96.6,0
1341,Республика Татарстан (Татарстан),2021,262.52,32577852.0,3533272.5,883564.0,79.6,76.8,662.78,108.6,0
1342,Республика Татарстан (Татарстан),2022,243.28,33024343.0,4179258.6,1044591.6,127.6,76.8,641.91,106.7,0
1343,Республика Татарстан (Татарстан),2023,199.0,61565637.0,4583352.2876,1145173.9,91.8,76.7,862.0,103.0,0
1344,Республика Тыва,2000,13.0,4200.0,3594.1,11749.3,100.1,50.4,96.0,105.95,1
1345,Республика Тыва,2001,9.0,28800.0,5197.2,17012.1,106.4,51.0,87.0,105.74,1
1346,Республика Тыва,2002,9.0,54087.4,6847.4,22421.0,96.8,51.7,80.0,99.98,1
1347,Республика Тыва,2003,9.0,9600.0,8121.2,26607.4,114.1,52.0,70.0,102.88,1
1348,Республика Тыва,2004,9.0,3060.0,9838.5,32309.0,103.0,52.7,51.0,106.7,1
1349,Республика Тыва,2005,8.0,46160.0,11662.5,38429.7,90.1,51.9,50.0,110.2,1
1350,Республика Тыва,2006,8.0,154898.0,15146.8,50051.7,102.7,51.9,46.0,103.2,1
1351,Республика Тыва,2007,8.0,255046.0,19384.2,63959.4,100.0,51.8,42.0,100.6,1
1352,Республика Тыва,2008,8.0,228944.5,23870.5,78381.0,100.8,51.9,43.0,92.0,1
1353,Республика Тыва,2009,10.0,316947.0,26921.9,87889.5,101.7,52.4,42.0,96.3,1
1354,Республика Тыва,2010,9.0,754533.09,30772.8,99999.9,93.9,53.1,19.0,110.3,1
1355,Республика Тыва,2011,9.0,214231.0,33398.9,108126.2,109.8,53.7,49.0,96.4,1
1356,Республика Тыва,2012,8.14,131052.0,37369.1,120391.4,95.5,54.3,49.21,105.7,1
1357,Республика Тыва,2013,7.47,1286.0,41298.7,132391.2,98.9,54.3,45.66,103.8,1
1358,Республика Тыва,2014,7.4,570.0,45947.9,146370.2,93.1,54.5,43.6,108.5,1
1359,Республика Тыва,2015,9.04,0.0,47289.6,149573.0,99.2,54.7,43.82,105.1,1
1360,Республика Тыва,2016,12.35,0.0,58001.1,181916.2,97.4,54.5,44.13,103.9,1
1361,Республика Тыва,2017,5.62,9350.0,65038.9,201882.5,104.0,54.4,48.04,114.4,1
1362,Республика Тыва,2018,6.67,18632.0,73681.6,226436.7,108.7,54.5,47.35,99.5,1
1363,Республика Тыва,2019,8.17,20381.0,79321.3,241482.8,99.3,54.6,49.91,95.3,1
1364,Республика Тыва,2020,8.14,34877.0,82230.8,247766.7,101.2,54.5,40.02,63.3,1
1365,Республика Тыва,2021,6.2,189095.0,91529.3,273231.6,102.1,54.8,36.06,105.8,1
1366,Республика Тыва,2022,5.61,170230.0,107783.5,320059.3,96.3,55.3,38.71,137.4,1
1367,Республика Тыва,2023,5.0,0.0,122532.4848,363158.2,96.9,55.7,35.0,97.4,1
1368,Республика Хакасия,2000,56.0,83557.8,17418.1,31333.2,101.2,71.0,242.0,103.2,1
1369,Республика Хакасия,2001,55.0,80156.0,20041.0,36306.2,107.0,70.9,183.0,116.2,1
1370,Республика Хакасия,2002,54.0,55882.0,25423.3,46443.7,95.5,70.9,169.0,83.3,1
1371,Республика Хакасия,2003,57.0,56227.0,28969.2,53320.2,99.1,70.8,164.0,121.6,1
1372,Республика Хакасия,2004,50.0,56444.0,33102.9,61336.4,96.6,70.8,155.0,104.9,1
1373,Республика Хакасия,2005,50.0,96170.0,41727.5,77864.6,90.4,70.8,148.0,105.4,1
1374,Республика Хакасия,2006,44.0,1061105.98,53689.3,100828.4,105.5,70.7,127.0,105.8,1
1375,Республика Хакасия,2007,45.0,1663614.0,63722.0,119953.2,106.0,70.7,117.0,99.7,1
1376,Республика Хакасия,2008,44.0,57094.0,72308.8,136023.7,99.2,70.7,119.0,112.2,1
1377,Республика Хакасия,2009,40.0,228273.3,81019.9,152205.1,108.1,67.8,114.0,93.3,1
1378,Республика Хакасия,2010,38.0,774079.0,96039.8,180352.1,101.5,67.4,119.0,98.0,1
1379,Республика Хакасия,2011,36.0,706204.0,113088.1,212424.6,102.3,67.3,93.0,113.3,1
1380,Республика Хакасия,2012,33.94,748974.0,130638.5,245063.6,101.2,67.4,92.66,102.9,1
1381,Республика Хакасия,2013,30.41,405349.5,141850.5,265416.0,102.4,67.8,88.22,110.5,1
1382,Республика Хакасия,2014,30.16,519203.0,158372.8,295346.5,97.3,68.0,83.16,95.2,1
1383,Республика Хакасия,2015,28.93,338087.1,170413.1,316713.6,91.2,68.1,77.49,98.0,1
1384,Республика Хакасия,2016,24.05,1114144.0,207742.6,385057.2,96.4,68.3,76.65,109.5,1
1385,Республика Хакасия,2017,24.19,943099.0299999998,218148.4,403719.7,100.7,68.4,79.8,99.3,1
1386,Республика Хакасия,2018,32.65,473175.0,242341.1,448682.7,93.6,68.5,69.57,107.5,1
1387,Республика Хакасия,2019,28.31,520043.0,256322.3,475578.9,97.0,68.5,72.07,106.7,1
1388,Республика Хакасия,2020,26.35,2877238.0,266213.2,495471.2,101.7,68.5,70.19,104.1,1
1389,Республика Хакасия,2021,29.27,1236863.0,315304.4,589719.9,96.5,68.5,71.39,106.7,1
1390,Республика Хакасия,2022,30.69,278226.0,349156.3,656789.1,98.2,68.7,69.91,92.1,1
1391,Республика Хакасия,2023,33.0,327289.0,378551.5453,715322.5,100.6,68.9,69.0,105.2,1
1392,Ростовская область,2000,298.0,1065576.4,88955.0,20003.8,109.7,67.6,2917.0,112.7,2
1393,Ростовская область,2001,287.0,835347.0,118762.5,26817.8,119.7,67.6,2772.0,118.3,2
1394,Ростовская область,2002,418.0,821528.0,140773.3,31941.7,106.0,67.6,2646.0,101.9,2
1395,Ростовская область,2003,337.0,1114020.0,171849.0,39180.4,96.8,67.6,2627.0,104.3,2
1396,Ростовская область,2004,318.0,1594833.0,221167.4,50678.6,125.0,66.7,2137.0,116.0,2
1397,Ростовская область,2005,282.0,596359.0,263051.5,60575.0,102.9,66.7,2279.0,116.1,2
1398,Ростовская область,2006,271.0,991704.0,340012.5,78642.0,101.2,66.8,2393.0,115.8,2
1399,Ростовская область,2007,300.0,650909.0,450434.7,104603.1,92.6,66.8,2415.0,114.5,2
1400,Ростовская область,2008,265.0,2242587.6,576125.7,134137.4,139.0,67.0,2320.0,105.1,2
1401,Ростовская область,2009,255.0,1271217.2000000002,555917.1,129626.0,86.9,67.1,2226.0,84.5,2
1402,Ростовская область,2010,270.0,294945.4,659667.4,154127.9,97.9,67.3,2330.0,114.4,2
1403,Ростовская область,2011,235.0,437445.4,765967.2,179399.3,111.1,67.4,2132.0,119.3,2
1404,Ростовская область,2012,253.05,564997.2,843560.3,197892.7,89.1,67.6,2118.21,107.8,2
1405,Ростовская область,2013,236.4,11225927.0,917689.1,215492.0,96.5,67.7,2247.17,106.2,2
1406,Ростовская область,2014,262.16,14889581.960000005,1007758.8,236800.7,110.9,67.8,2309.64,105.4,2
1407,Ростовская область,2015,238.38,9161777.65,1189144.0,279489.9,102.7,67.8,2142.22,153.2,2
1408,Ростовская область,2016,252.66,1842788.26,1375107.4,323310.7,115.8,67.9,2212.1,113.0,2
1409,Ростовская область,2017,217.88,3905094.4,1441723.3,339309.1,107.6,67.9,2374.4,107.0,2
1410,Ростовская область,2018,199.43,3066697.0,1548222.9,365327.5,91.4,68.0,2406.87,110.6,2
1411,Ростовская область,2019,203.24,1328393.0,1636017.5,386764.0,105.8,68.1,2222.32,102.8,2
1412,Ростовская область,2020,189.6,2048723.0,1714576.7,406006.0,97.1,68.0,2141.64,101.8,2
1413,Ростовская область,2021,199.79,1075325.0,2042953.9,485902.3,108.4,67.9,2230.72,110.0,2
1414,Ростовская область,2022,205.52,1796002.0,2325839.3,556629.3,111.1,67.7,2294.22,109.3,2
1415,Ростовская область,2023,97.0,4612588.0,2693193.0139,647630.7,106.9,67.8,243.0,103.5,2
1416,Рязанская область,2000,26.0,35480.0,27956.5,22070.3,114.2,68.5,219.0,111.0,1
1417,Рязанская область,2001,24.0,33926.0,37054.3,29645.8,94.7,68.7,229.0,104.6,1
1418,Рязанская область,2002,19.0,92793.0,45797.5,37164.2,95.9,69.0,249.0,105.6,1
1419,Рязанская область,2003,19.0,220546.0,59607.2,48977.6,99.0,69.4,240.0,107.3,1
1420,Рязанская область,2004,19.0,162959.0,69996.0,58094.5,98.9,69.7,237.0,107.0,1
1421,Рязанская область,2005,20.0,241787.0,84382.7,70665.8,102.7,70.0,223.0,105.9,1
1422,Рязанская область,2006,15.0,110202.0,105491.9,89010.9,105.2,70.4,210.0,110.4,1
1423,Рязанская область,2007,14.0,149918.0,121305.2,102982.5,93.8,70.6,204.0,111.9,1
1424,Рязанская область,2008,18.0,341862.0,150151.2,128211.5,117.0,70.5,197.0,105.5,1
1425,Рязанская область,2009,18.0,266160.0,153634.1,131891.2,108.3,70.7,188.0,88.8,1
1426,Рязанская область,2010,89.0,364502.0,179127.9,154844.8,71.8,70.9,186.0,111.6,1
1427,Рязанская область,2011,84.0,1078030.0,214142.6,186095.1,120.0,70.9,181.0,109.7,1
1428,Рязанская область,2012,86.13,1079175.0,253881.6,221093.6,106.7,70.9,174.17,100.8,1
1429,Рязанская область,2013,85.19,1704469.0,279286.5,243767.6,96.5,70.9,166.94,105.7,1
1430,Рязанская область,2014,81.14,888889.0,295611.7,258782.3,106.0,71.0,162.84,102.0,1
1431,Рязанская область,2015,82.26,717454.23,323131.8,283906.2,108.1,71.2,158.76,97.2,1
1432,Рязанская область,2016,79.51,570738.0,366211.3,322643.7,95.6,71.3,159.13,101.7,1
1433,Рязанская область,2017,75.66,1375118.2,395276.9,349203.7,106.4,71.4,153.49,97.5,1
1434,Рязанская область,2018,74.5,405444.0,416183.2,369330.9,98.6,71.6,156.29,103.0,1
1435,Рязанская область,2019,74.69,283197.0,436417.7,389032.4,116.2,71.6,160.81,105.8,1
1436,Рязанская область,2020,71.49,215389.0,461214.6,413598.3,115.6,71.5,148.47,106.9,1
1437,Рязанская область,2021,77.5,574785.0,544053.6,492573.8,97.2,71.4,156.89,106.3,1
1438,Рязанская область,2022,71.25,27095.0,619185.0,566113.0,116.5,71.4,155.18,108.7,1
1439,Рязанская область,2023,72.0,3373944.0,692685.3742999999,638081.5,105.5,71.4,155.0,108.6,1
1440,Самарская область,2000,645.0,695292.1,140407.4,42758.9,99.6,80.5,1079.0,111.0,0
1441,Самарская область,2001,536.0,588954.0,180049.3,55147.0,103.1,80.6,1024.0,109.9,0
