,Регион,Год,V_сточ_вод_млн_м3,Коэф_смерт_насел,Числ_насел,Оборот_вод_млн_м3,Инвест_в_ООС_норм
1433,Рязанская область,2017,75.66,15.2,1129.9,922.45,3.4788731646094164
1434,Рязанская область,2018,74.5,15.3,1123.8,701.36,0.9741959790784442
1435,Рязанская область,2019,74.69,15.0,1119.8,714.36,0.6489127274168761
1436,Рязанская область,2020,71.49,17.9,1110.4,740.59,0.4670038632775285
1437,Рязанская область,2021,77.5,21.6,1098.6,1150.88,1.056485978587404
1438,Рязанская область,2022,71.25,16.1,1088.9,1121.87,0.043759134991965244
1439,Рязанская область,2023,72.0,14.8,1082.2,1450.0,4.870817257011624
1440,Самарская область,2000,645.0,16.4,3275.8,3810.0,4.951961933630279
1441,Самарская область,2001,536.0,16.4,3254.0,3998.0,3.271070756731629
1442,Самарская область,2002,500.0,16.3,3235.7,3935.0,3.1576646397202017
1443,Самарская область,2003,489.0,16.4,3229.2,4097.0,2.934953417323252
1444,Самарская область,2004,482.0,16.1,3225.3,4077.0,2.1744352581709685
1445,Самарская область,2005,465.0,16.1,3225.6,3995.0,3.2425563484632867
1446,Самарская область,2006,465.0,15.5,3224.0,4088.0,3.9842106072520034
1447,Самарская область,2007,454.0,15.1,3220.9,3878.0,4.849666118830994
1448,Самарская область,2008,445.0,15,3221.5,3798.0,6.50645998630622
1449,Самарская область,2009,406.0,14.6,3220.9,3428.0,5.312800567260371
1450,Самарская область,2010,397.0,15.2,3215.3,3309.0,4.1234223846663385
1451,Самарская область,2011,395.0,14.4,3217.0,3159.0,6.219129956711586
1452,Самарская область,2012,361.51,13.9,3219.2,3185.22,9.704632163633832
1453,Самарская область,2013,350.97,14.3,3220.1,3384.02,13.022572786043298
1454,Самарская область,2014,346.47,14.2,3224.5,3188.23,17.702279027989263
1455,Самарская область,2015,366.27,14.2,3220.8,3026.74,16.30182291186972
1456,Самарская область,2016,367.56,13.8,3221.5,2848.72,7.268799554989654
1457,Самарская область,2017,399.13,13.6,3214.3,3465.88,9.837703191919811
1458,Самарская область,2018,389.19,13.4,3206.8,3597.54,3.7202852163997524
1459,Самарская область,2019,366.19,13.1,3206.2,3587.48,7.8367849105757585
1460,Самарская область,2020,358.17,16.5,3183.9,3570.09,14.76222818647599
1461,Самарская область,2021,358.84,18.2,3164.4,3548.1,14.692423558462817
1462,Самарская область,2022,350.38,14.2,3142.7,3327.12,13.356585861974873
1463,Самарская область,2023,344.0,13.5,3127.8,3344.0,8.28022660369315
1464,Саратовская область,2000,289.0,16.4,2699.4,6612.0,3.6089503109332437
1465,Саратовская область,2001,294.0,16.3,2682.0,6875.0,2.8525668224852003
1466,Саратовская область,2002,299.0,16.6,2663.5,6832.0,4.9308820628318735
1467,Саратовская область,2003,270.0,17,2639.5,6681.0,1.4662535756281847
1468,Саратовская область,2004,262.0,16.9,2615.6,7086.0,1.9487868717970362
1469,Саратовская область,2005,237.0,16.9,2591.2,6101.0,3.0300619257534493
1470,Саратовская область,2006,242.0,15.7,2572.4,7515.0,2.139788693786125
1471,Саратовская область,2007,251.0,15.5,2558.3,7388.0,1.6704855354905657
1472,Саратовская область,2008,197.0,15.4,2545.3,7593.0,3.630347055079267
1473,Саратовская область,2009,56.0,15.2,2535.4,7472.0,5.343542183972565
1474,Саратовская область,2010,24.0,15.7,2519.3,7208.0,3.5589444542804385
1475,Саратовская область,2011,18.0,14.5,2514.9,7344.0,1.7980479226407564
1476,Саратовская область,2012,112.22,14.3,2515.7,7281.47,2.365923594712507
1477,Саратовская область,2013,83.75,14.3,2515.2,7567.34,1.2245112831396316
1478,Саратовская область,2014,16.51,14.0,2517.9,7464.34,3.458170805375701
1479,Саратовская область,2015,12.85,14.0,2518.6,7281.39,1.8274891474716994
1480,Саратовская область,2016,13.0,13.8,2516.6,7574.12,0.8002762365509469
1481,Саратовская область,2017,9.68,13.4,2506.6,7374.28,7.22742928698187
1482,Саратовская область,2018,95.35,13.6,2490.8,7268.07,2.5082879039634363
1483,Саратовская область,2019,98.28,13.4,2478.1,6837.17,0.8416497637877728
1484,Саратовская область,2020,89.99,16.4,2457.6,7073.43,2.5961427210265966
1485,Саратовская область,2021,89.59,19.7,2431.0,7445.27,4.091929502315167
1486,Саратовская область,2022,95.76,14.3,2404.9,7806.59,1.4616224921152317
1487,Саратовская область,2023,88.0,13.6,2385.2,7533.0,3.4194654896704306
1488,Сахалинская область,2000,69.0,13.4,560.1,102.0,2.573539983322311
1489,Сахалинская область,2001,57.0,14.7,552.2,285.0,3.1205067447884076
1490,Сахалинская область,2002,54.0,15,545.0,232.0,0.4134086271049092
1491,Сахалинская область,2003,52.0,16.4,536.8,292.0,1.228697861233592
1492,Сахалинская область,2004,53.0,16.2,529.8,273.0,0.7076014721529365
1493,Сахалинская область,2005,52.0,17.5,521.1,272.0,10.090705959057663
1494,Сахалинская область,2006,48.0,15.2,513.4,267.0,58.61807382541446
1495,Сахалинская область,2007,45.0,14.4,509.4,281.0,32.32658546212881
1496,Сахалинская область,2008,48.0,14.7,504.9,300.0,44.35581938572152
1497,Сахалинская область,2009,49.0,14.7,501.3,282.0,12.166975338453708
1498,Сахалинская область,2010,46.0,14.9,496.7,273.0,1.067503042594269
1499,Сахалинская область,2011,46.0,14.2,493.7,263.0,2.8813328626389194
1500,Сахалинская область,2012,43.75,13.9,489.7,277.08,4.837354397912153
1501,Сахалинская область,2013,32.91,13.2,485.4,217.15,5.401888458632133
1502,Сахалинская область,2014,30.22,13.2,480.6,220.34,4.519521403203893
1503,Сахалинская область,2015,28.82,13.5,477.5,187.36,7.817367311478322
1504,Сахалинская область,2016,33.97,13.4,476.6,192.6,7.524864988709006
1505,Сахалинская область,2017,33.08,12.3,478.3,190.36,8.91389725015851
1506,Сахалинская область,2018,24.91,13.0,476.2,167.6,0.24520649999144478
1507,Сахалинская область,2019,25.01,12.9,473.7,177.76,7.453010131748473
1508,Сахалинская область,2020,26.02,14.2,469.3,162.85,13.816443500350507
1509,Сахалинская область,2021,26.64,16.2,466.0,164.02,6.685204844332136
1510,Сахалинская область,2022,23.96,13.8,460.6,148.55,7.607751953991053
1511,Сахалинская область,2023,27.0,13.5,457.6,162.0,6.15118659462832
1512,Свердловская область,2000,826.0,16.6,4545.9,12027.0,13.755714166725399
1513,Свердловская область,2001,818.0,16.1,4514.1,11740.0,8.640326109744315
1514,Свердловская область,2002,816.0,17.1,4477.5,11856.0,7.559646675727137
1515,Свердловская область,2003,869.0,17.3,4434.2,12244.0,7.4525946117087045
1516,Свердловская область,2004,828.0,16.7,4394.1,12290.0,26.707207093472327
1517,Свердловская область,2005,814.0,16.8,4356.4,12488.0,7.35118104275767
1518,Свердловская область,2006,821.0,15.5,4330.6,12702.0,6.461339303997212
1519,Свердловская область,2007,868.0,14.9,4320.1,12713.0,7.11075259581441
1520,Свердловская область,2008,873.0,15,4314.3,12754.0,15.220175977325772
1521,Свердловская область,2009,780.0,14.6,4308.5,12141.0,9.527125147558234
1522,Свердловская область,2010,763.0,14.3,4297.3,13297.0,4.935490355867537
1523,Свердловская область,2011,770.0,14.1,4307.5,12621.0,5.464588401519388
1524,Свердловская область,2012,712.28,14,4315.7,11358.73,6.072863782166762
1525,Свердловская область,2013,686.78,13.7,4320.5,10874.11,7.814385404772191
1526,Свердловская область,2014,667.0,14.0,4327.2,10831.01,12.883404441987901
1527,Свердловская область,2015,660.18,14.1,4329.7,10638.03,12.213322489418955
1528,Свердловская область,2016,616.63,14.1,4328.9,9311.91,5.356909121651392
1529,Свердловская область,2017,586.2,13.3,4324.8,9321.55,4.917235884871429
1530,Свердловская область,2018,559.77,13.5,4315.2,9425.71,6.37063437253965
1531,Свердловская область,2019,566.42,13.3,4310.1,9954.27,9.401650747569732
1532,Свердловская область,2020,556.53,15.7,4289.4,9771.64,8.87492110436654
1533,Свердловская область,2021,523.69,18.0,4263.7,10044.64,7.435017935294675
1534,Свердловская область,2022,495.36,13.9,4239.1,9548.07,9.10810846565841
1535,Свердловская область,2023,486.0,13.3,4222.7,9769.0,19.881143933080807
1536,Смоленская область,2000,109.0,20,1082.2,4626.0,0.8031847224295147
1537,Смоленская область,2001,99.0,20.6,1063.3,4874.0,0.9704106196361091
1538,Смоленская область,2002,93.0,21.6,1045.9,4572.0,1.3472434016899832
1539,Смоленская область,2003,91.0,21.9,1039.1,5080.0,0.8066259623474863
1540,Смоленская область,2004,94.0,21.1,1032.3,4493.0,1.3707655322478032
1541,Смоленская область,2005,90.0,21.2,1025.4,4713.0,1.6235486588447874
1542,Смоленская область,2006,90.0,20.3,1017.9,4752.0,1.1860876429910656
1543,Смоленская область,2007,85.0,19.1,1009.0,4721.0,2.51647694857236
1544,Смоленская область,2008,82.0,19.2,1000.7,5187.0,1.8777348597424535
1545,Смоленская область,2009,79.0,18.7,993.0,5143.0,2.557836566575375
1546,Смоленская область,2010,73.0,18.4,982.9,5008.0,2.993481427271981
1547,Смоленская область,2011,68.0,16.8,978.3,4960.0,1.783384353318235
1548,Смоленская область,2012,66.71,16.8,970.8,4999.37,3.376373645431257
1549,Смоленская область,2013,62.06,16.5,961.4,4712.96,1.521823955418437
1550,Смоленская область,2014,57.57,16.2,956.1,5453.63,4.127633195162884
1551,Смоленская область,2015,58.45,16.5,948.0,5372.13,3.1663579227351986
1552,Смоленская область,2016,58.65,16.4,940.6,4872.56,1.887239180123041
1553,Смоленская область,2017,59.11,15.8,934.8,4900.03,0.08688860701533532
1554,Смоленская область,2018,54.4,15.8,925.7,4175.09,0.09305798754192907
1555,Смоленская область,2019,46.18,15.4,916.2,4370.13,1.0104209855983435
1556,Смоленская область,2020,44.67,17.5,900.3,4753.22,2.494443882874613
1557,Смоленская область,2021,43.18,21.1,886.9,5138.82,2.184897190595286
1558,Смоленская область,2022,44.35,16.8,873.0,4827.47,0.2678358236440404
1559,Смоленская область,2023,49.0,15.2,864.0,4870.0,0.889070922099229
1560,Ставропольский край,2000,221.0,13.6,2740.9,937.0,2.7299580886020354
1561,Ставропольский край,2001,228.0,13.7,2736.2,924.0,2.2988664965134307
1562,Ставропольский край,2002,223.0,14.6,2732.5,920.0,3.679106469897994
1563,Ставропольский край,2003,222.0,14.9,2739.1,935.0,5.644134200543288
1564,Ставропольский край,2004,224.0,14.2,2741.1,962.0,5.628115914047813
1565,Ставропольский край,2005,220.0,14.2,2746.9,987.0,9.69399458140279
1566,Ставропольский край,2006,211.0,14,2747.1,946.0,6.307397106152687
1567,Ставропольский край,2007,203.0,13.1,2759.7,960.0,10.972009488857971
1568,Ставропольский край,2008,194.0,13.1,2767.6,938.0,2.6646957002385525
1569,Ставропольский край,2009,189.0,12.9,2777.7,914.0,4.03886730796282
1570,Ставропольский край,2010,144.0,12.4,2785.5,914.0,4.527347798064517
1571,Ставропольский край,2011,138.0,12.3,2797.9,879.0,4.284364890789019
1572,Ставропольский край,2012,131.4,12,2812.9,868.23,4.697704754612239
1573,Ставропольский край,2013,134.37,11.6,2827.6,849.11,3.967352823934359
1574,Ставропольский край,2014,132.24,11.6,2843.4,777.45,10.41961416931461
1575,Ставропольский край,2015,123.41,11.4,2857.7,881.52,3.2006993579988867
1576,Ставропольский край,2016,125.36,11.5,2872.1,837.81,4.146824035268304
1577,Ставропольский край,2017,125.29,10.9,2879.5,822.76,2.659942537446838
1578,Ставропольский край,2018,173.27,11.1,2884.9,832.68,3.9667572948872754
1579,Ставропольский край,2019,159.1,10.9,2904.1,864.25,3.066443212743868
1580,Ставропольский край,2020,164.96,12.6,2904.2,896.72,3.5889190344768465
1581,Ставропольский край,2021,115.78,14.5,2902.5,853.24,1.4702627079572603
1582,Ставропольский край,2022,116.41,11.6,2891.2,868.69,2.0520194918931414
1583,Ставропольский край,2023,116.0,10.8,2886.1,794.0,1.441753394660728
1584,Тамбовская область,2000,67.0,19,1213.6,279.0,2.3285287314055063
1585,Тамбовская область,2001,61.0,18.8,1193.4,275.0,2.5609104887636476
1586,Тамбовская область,2002,59.0,19.8,1174.2,270.0,3.2604414645558357
1587,Тамбовская область,2003,55.0,19.9,1161.9,259.0,2.3826680916512544
1588,Тамбовская область,2004,61.0,19,1150.8,255.0,3.550048436811977
1589,Тамбовская область,2005,59.0,19.3,1138.6,254.0,4.705461622138245
1590,Тамбовская область,2006,53.0,18.1,1127.0,259.0,4.070257828503802
1591,Тамбовская область,2007,19.0,17.4,1116.4,242.0,4.858354803299899
1592,Тамбовская область,2008,17.0,17.6,1107.8,233.0,2.8025009103247376
1593,Тамбовская область,2009,13.0,17.1,1099.7,233.0,7.689744791632282
1594,Тамбовская область,2010,13.0,17.5,1089.7,227.0,2.901216379990883
1595,Тамбовская область,2011,9.0,16.4,1082.3,232.0,3.1911190416145603
1596,Тамбовская область,2012,41.76,16.2,1075.4,219.06,22.388892129355263
1597,Тамбовская область,2013,39.49,16.1,1068.7,223.93,15.213063271386194
1598,Тамбовская область,2014,37.95,16.3,1061.9,223.76,7.655729871366484
1599,Тамбовская область,2015,41.37,16.1,1049.8,223.44,7.793563140557927
1600,Тамбовская область,2016,40.77,15.9,1039.7,220.57,4.939346286016554
1601,Тамбовская область,2017,44.79,15.1,1033.0,220.62,9.543123487861088
1602,Тамбовская область,2018,44.66,15.6,1015.3,216.74,3.240018671071707
1603,Тамбовская область,2019,42.99,15.0,1005.8,178.35,3.606793584653374
1604,Тамбовская область,2020,40.82,17.9,993.0,181.14,7.098347493360286
1605,Тамбовская область,2021,42.83,20.9,979.1,180.6,4.416206975714728
1606,Тамбовская область,2022,40.37,16.8,966.3,180.86,1.9941629744641214
1607,Тамбовская область,2023,41.0,15.5,956.3,185.0,3.0997459660608206
1608,Тверская область,2000,102.0,21.6,1519.6,2274.0,2.2057604319050625
1609,Тверская область,2001,95.0,22.9,1491.4,2189.0,2.7115505763369825
1610,Тверская область,2002,88.0,23.9,1465.6,2169.0,6.070091831351848
1611,Тверская область,2003,86.0,24.1,1447.8,2154.0,5.576765161986068
1612,Тверская область,2004,77.0,23.1,1432.6,2494.0,3.3633509874377707
1613,Тверская область,2005,79.0,23,1415.3,2492.0,8.102013057109891
1614,Тверская область,2006,91.0,21.7,1398.9,4524.0,0.2707833780085079
1615,Тверская область,2007,101.0,20.5,1387.0,4581.0,0.7944007290690654
1616,Тверская область,2008,99.0,20.6,1375.4,4579.0,13.215843314281553
1617,Тверская область,2009,92.0,19.9,1365.3,4499.0,37.565722581656864
1618,Тверская область,2010,99.0,20.1,1350.1,4509.0,45.44359966375182
1619,Тверская область,2011,93.0,18.7,1341.8,4595.0,35.17184492282601
1620,Тверская область,2012,90.41,18.3,1333.3,5896.41,6.064154852630287
1621,Тверская область,2013,90.07,18,1324.1,6381.73,0.3820146168403036
1622,Тверская область,2014,85.51,17.8,1313.5,6156.11,1.310967767610447
1623,Тверская область,2015,83.59,17.7,1302.8,6953.96,1.5761992743070725
1624,Тверская область,2016,77.99,17.7,1294.5,6354.23,1.360672042922824
1625,Тверская область,2017,77.76,16.9,1281.2,7108.09,0.7823658127541324
1626,Тверская область,2018,73.58,16.9,1266.6,7173.24,0.7367850118507936
1627,Тверская область,2019,68.34,16.3,1257.0,6618.53,0.0
1628,Тверская область,2020,65.91,18.6,1241.8,5461.54,1.0517282091150602
1629,Тверская область,2021,73.18,21.5,1226.0,6319.18,0.2095639258628798
1630,Тверская область,2022,69.14,17.9,1211.2,6806.81,0.3980972324391999
1631,Тверская область,2023,69.0,16.3,1199.7,6910.0,0.43832600996432786
1632,Томская область,2000,18.0,13.2,1054.3,2451.0,16.349042292085496
1633,Томская область,2001,19.0,13.4,1049.8,2545.0,18.497423787409428
1634,Томская область,2002,19.0,14.4,1045.5,2431.0,10.723658120110661
1635,Томская область,2003,18.0,14.5,1037.9,2163.0,7.987803383245283
1636,Томская область,2004,17.0,14.1,1029.9,2525.0,7.296965477769817
1637,Томская область,2005,12.0,14.6,1024.3,2468.0,2.1895596837919897
1638,Томская область,2006,9.0,13.6,1023.1,2385.0,3.736326189468577
1639,Томская область,2007,9.0,12.9,1026.3,2414.0,6.386545105297756
1640,Томская область,2008,8.0,13,1031.5,878.0,8.11148697782538
1641,Томская область,2009,9.0,12.9,1040.3,819.0,12.578402153222655
1642,Томская область,2010,14.0,12.6,1048.5,882.0,5.225694621301989
1643,Томская область,2011,26.0,12.2,1057.2,896.0,8.550155816795986
1644,Томская область,2012,24.19,11.9,1063.2,784.33,9.036838272724605
1645,Томская область,2013,26.57,11.8,1068.6,759.44,14.87081883764021
1646,Томская область,2014,26.28,11.8,1072.4,766.87,12.570431950594376
1647,Томская область,2015,23.65,11.6,1074.3,745.24,16.84594784632396
1648,Томская область,2016,23.09,11.4,1075.9,764.34,17.226029630923325
1649,Томская область,2017,22.77,11.4,1074.8,790.09,6.585615949237538
1650,Томская область,2018,24.15,11.1,1073.4,774.53,3.5322175517694467
1651,Томская область,2019,214.13,11.3,1074.7,847.59,20.81631665521936
1652,Томская область,2020,180.67,13.4,1065.3,803.68,3.6900509678394307
1653,Томская область,2021,182.32,15.6,1062.7,667.31,12.44722642215129
1654,Томская область,2022,163.46,12.1,1052.1,696.0,4.8214649212000475
1655,Томская область,2023,140.0,11.4,1043.4,690.0,2.846591821968429
1656,Тульская область,2000,249.0,21,1719.7,2846.0,2.036194791887079
1657,Тульская область,2001,257.0,21.5,1694.0,2871.0,0.6483536013552349
1658,Тульская область,2002,263.0,21.8,1669.8,2793.0,1.0295323948312576
1659,Тульская область,2003,259.0,22.6,1649.2,2798.0,2.8568767472113814
1660,Тульская область,2004,261.0,21.6,1631.8,2684.0,2.3583969968088825
1661,Тульская область,2005,252.0,21.8,1615.2,2884.0,2.4087257746435244
1662,Тульская область,2006,236.0,20.7,1600.1,2696.0,2.418333507920762
1663,Тульская область,2007,216.0,20.1,1588.0,2940.0,0.8265306767123712
1664,Тульская область,2008,201.0,20.1,1576.4,3058.0,1.5456124088813399
1665,Тульская область,2009,192.0,19.1,1564.7,2628.0,9.13985038529648
1666,Тульская область,2010,196.0,19.3,1550.3,2334.0,3.484525470775477
1667,Тульская область,2011,187.0,17.7,1550.1,2221.0,2.370175286275191
1668,Тульская область,2012,184.54,17.7,1543.6,2174.24,9.775915908062034
1669,Тульская область,2013,186.83,17.2,1538.3,2584.46,6.351919405760573
1670,Тульская область,2014,171.08,16.9,1536.0,2095.79,2.6926245547857657
1671,Тульская область,2015,163.75,16.8,1535.3,2377.79,3.8737331369370134
1672,Тульская область,2016,161.24,16.6,1534.5,2118.18,3.3423790041940333
1673,Тульская область,2017,160.15,16.1,1532.9,2158.82,5.01144914701629
1674,Тульская область,2018,155.95,15.7,1525.8,1937.11,7.452948049006919
1675,Тульская область,2019,153.54,15.3,1519.0,2259.82,0.3907006060376826
1676,Тульская область,2020,152.19,18.0,1507.6,2181.28,1.0497042253205113
1677,Тульская область,2021,135.07,20.4,1496.7,2081.07,2.536354654449242
1678,Тульская область,2022,127.58,16.6,1481.5,2117.65,3.840004492756625
1679,Тульская область,2023,122.0,15.2,1471.1,2009.0,1.0735108995247138
1680,Тюменская область,2000,83.0,9.3,3234.3,8665.0,133.96919618506755
1681,Тюменская область,2001,79.0,9.6,3251.5,8164.0,134.2956486623488
1682,Тюменская область,2002,76.0,9.9,3269.9,8827.0,65.41731559883759
1683,Тюменская область,2003,72.0,9.9,3281.7,9279.0,89.20659872687607
1684,Тюменская область,2004,75.0,9.8,3288.3,9131.0,37.53826192471448
1685,Тюменская область,2005,86.0,9.9,3293.8,9763.0,35.83483100136786
1686,Тюменская область,2006,100.0,9.4,3306.7,10146.0,29.526301891613986
1687,Тюменская область,2007,100.0,9.1,3330.6,10661.0,24.28518110493873
1688,Тюменская область,2008,100.0,9.2,3351.7,10572.0,29.829331786151602
1689,Тюменская область,2009,100.0,9,3378.8,10538.0,0.7004366221432253
1690,Тюменская область,2010,103.0,9,3405.3,11475.0,1.1755383087005329
1691,Тюменская область,2011,104.0,8.5,3461.1,10577.0,1.9033367183483394
1692,Тюменская область,2012,91.84,8.4,3514.0,10194.18,5.030667768171545
1693,Тюменская область,2013,82.04,8.2,3551.2,10322.91,14.523292659235109
1694,Тюменская область,2014,88.71,8.3,3587.6,10033.97,19.087531195903914
1695,Тюменская область,2015,86.63000000000002,8.3,3623.5,9914.63,4.767942310335899
1696,Тюменская область,2016,86.0,8.2,3669.9,9582.48,4.698447842694
1697,Тюменская область,2017,84.0,7.8,3704.6,9282.07,6.94616827212317
1698,Тюменская область,2018,82.6,7.9,3738.5,9148.21,2.884246689840109
1699,Тюменская область,2019,84.79,7.7,3773.2,9922.78,2.705306024337983
1700,Тюменская область,2020,82.71000000000002,9.2,3796.4,9368.0,13.607886976686833
1701,Тюменская область,2021,83.85,10.3,3827.7,9748.5,1.8918695447085876
1702,Тюменская область,2022,89.66,8.1,3851.3,10005.42,1.431881591484202
1703,Тюменская область,2023,86.0,7.6,3890.8,9934.0,1.330880555193983
1704,Удмуртская Республика,2000,27.0,13.7,1588.0,409.0,3.7066185932909876
1705,Удмуртская Республика,2001,27.0,14.4,1578.2,412.0,4.460813956681322
1706,Удмуртская Республика,2002,25.0,15.6,1568.2,400.0,4.218996940506443
1707,Удмуртская Республика,2003,26.0,15.7,1561.1,397.0,1.79927331540021
1708,Удмуртская Республика,2004,28.0,15.4,1554.3,386.0,1.7161428142147765
1709,Удмуртская Республика,2005,28.0,15.5,1545.8,422.0,2.3051202433224547
1710,Удмуртская Республика,2006,30.0,14.3,1538.6,429.0,3.305802600569614
1711,Удмуртская Республика,2007,27.0,14.1,1533.0,420.0,2.7321230416722995
1712,Удмуртская Республика,2008,25.0,14,1528.2,422.0,5.60978548998398
1713,Удмуртская Республика,2009,23.0,13.2,1525.1,410.0,3.5452733479028815
1714,Удмуртская Республика,2010,105.0,13.9,1520.4,419.0,0.9266347170440761
1715,Удмуртская Республика,2011,127.0,13.4,1514.8,357.0,0.6713778037049384
1716,Удмуртская Республика,2012,117.12,12.9,1511.0,359.64,3.5595557411864873
1717,Удмуртская Республика,2013,112.19,12.8,1507.3,337.6,2.6889960762863145
1718,Удмуртская Республика,2014,116.07,12.9,1504.4,341.05,2.1492266877135866
1719,Удмуртская Республика,2015,133.26,13.0,1500.8,351.71,2.0958598825713834
1720,Удмуртская Республика,2016,109.47,12.8,1497.2,359.37,3.173771023058464
1721,Удмуртская Республика,2017,85.76,12.1,1490.1,338.67,2.018946533125599
1722,Удмуртская Республика,2018,93.1,12.2,1481.3,452.62,1.369296564735449
1723,Удмуртская Республика,2019,93.05,12.1,1471.6,429.2,1.8068482083320652
1724,Удмуртская Республика,2020,76.62,14.4,1460.9,408.05,2.1856898274273537
1725,Удмуртская Республика,2021,74.61,16.0,1448.9,397.02,1.4531141494618853
1726,Удмуртская Республика,2022,74.21,12.6,1442.2,385.12,1.968954474245584
1727,Удмуртская Республика,2023,68.0,12.3,1434.6,358.0,3.4864067042143336
1728,Ульяновская область,2000,149.0,15.6,1413.6,777.0,4.064257767548907
1729,Ульяновская область,2001,130.0,15.8,1395.9,894.0,3.3585038741196365
1730,Ульяновская область,2002,127.0,16.8,1378.9,796.0,3.2605862906933467
1731,Ульяновская область,2003,109.0,17.2,1366.9,855.0,6.270798034948345
1732,Ульяновская область,2004,105.0,16.8,1354.6,904.0,4.056754714744967
1733,Ульяновская область,2005,115.0,16.9,1340.3,926.0,5.826116469192549
1734,Ульяновская область,2006,115.0,16.3,1325.9,950.0,6.417093426895263
1735,Ульяновская область,2007,118.0,15.7,1316.2,953.0,10.643768417709236
1736,Ульяновская область,2008,113.0,15.2,1308.7,919.0,3.8307237243355634
1737,Ульяновская область,2009,106.0,14.9,1301.7,818.0,3.5123587172295934
1738,Ульяновская область,2010,111.0,15.7,1290.5,868.0,7.690737081410315
1739,Ульяновская область,2011,115.0,14.8,1280.8,583.0,0.5983519669588644
1740,Ульяновская область,2012,110.48,14.2,1272.1,771.13,2.152965566036363
1741,Ульяновская область,2013,105.41,14.4,1264.1,893.03,1.8527441990555948
1742,Ульяновская область,2014,100.45,14.6,1257.9,682.47,2.5468949621998203
1743,Ульяновская область,2015,121.9,14.9,1251.9,676.21,2.613772176809509
1744,Ульяновская область,2016,124.94,14.8,1246.0,873.83,0.7051529793732033
1745,Ульяновская область,2017,101.19,14.1,1238.7,662.24,1.659305510609002
1746,Ульяновская область,2018,93.78,14.3,1229.4,839.95,0.5515194398195489
1747,Ульяновская область,2019,94.03,13.9,1219.7,629.85,0.31732093226376934
1748,Ульяновская область,2020,88.91,17.1,1207.1,624.17,0.869029673856166
1749,Ульяновская область,2021,91.44,19.8,1191.7,560.53,0.00741397575728256
1750,Ульяновская область,2022,90.08,15.1,1181.0,635.8,0.005920273983350885
1751,Ульяновская область,2023,87.0,14.1,1172.8,622.0,0.006260062006827135
1752,Хабаровский край,2000,231.0,14.1,1459.9,1379.0,7.044176384524683
1753,Хабаровский край,2001,236.0,14.9,1446.1,1340.0,6.656527915986056
1754,Хабаровский край,2002,220.0,15.6,1434.2,1298.0,1.9293389517519293
1755,Хабаровский край,2003,221.0,16.3,1416.2,1427.0,3.4367996038449733
1756,Хабаровский край,2004,222.0,16.2,1396.8,1324.0,2.058088734385606
1757,Хабаровский край,2005,217.0,16.6,1376.3,1299.0,4.126619783317535
1758,Хабаровский край,2006,209.0,15.3,1359.9,1323.0,9.462492458545164
1759,Хабаровский край,2007,203.0,14.7,1354.9,1296.0,14.823626461997153
1760,Хабаровский край,2008,196.0,14.5,1351.1,1401.0,6.24675958638614
1761,Хабаровский край,2009,193.0,14.2,1349.2,1400.0,7.526802539876068
1762,Хабаровский край,2010,191.0,14.6,1342.9,1339.0,3.1642239620261075
1763,Хабаровский край,2011,188.0,14.5,1341.6,1310.0,6.454623215251873
1764,Хабаровский край,2012,175.52,13.7,1340.5,1357.12,18.173263898639778
1765,Хабаровский край,2013,177.9,13.3,1337.5,1387.5,42.49380204117035
1766,Хабаровский край,2014,167.26,13.4,1335.2,1380.46,10.199867096427772
1767,Хабаровский край,2015,171.19,13.4,1331.0,1602.65,15.2367108470519
1768,Хабаровский край,2016,172.24,13.2,1329.1,1529.17,6.066486149623198
1769,Хабаровский край,2017,171.31,13.0,1323.6,1581.85,9.856151792890905
1770,Хабаровский край,2018,189.82,12.9,1316.7,1549.96,12.056683576920472
1771,Хабаровский край,2019,181.98,13.4,1310.4,1527.13,11.521547769317932
1772,Хабаровский край,2020,157.93,15.7,1295.1,1519.39,7.112172787455502
1773,Хабаровский край,2021,152.23,16.9,1292.8,1542.34,9.351869546237745
1774,Хабаровский край,2022,161.78,14.0,1284.1,1530.92,23.152116597206714
1775,Хабаровский край,2023,174.0,13.3,1278.1,1524.0,16.19812319401924
1776,Ханты-Мансийский автономный округ — Югра,2000,33.0,6.9,1383.4,7571.0,13.44555054179785
1777,Ханты-Мансийский автономный округ — Югра,2001,33.0,7.1,1411.9,7095.0,16.494234523618754
1778,Ханты-Мансийский автономный округ — Югра,2002,35.0,6.9,1437.7,7737.0,7.282393048842183
1779,Ханты-Мансийский автономный округ — Югра,2003,38.0,6.9,1453.5,8115.0,11.029273178079187
1780,Ханты-Мансийский автономный округ — Югра,2004,31.0,6.7,1462.2,7961.0,7.487383607867211
1781,Ханты-Мансийский автономный округ — Югра,2005,31.0,7.1,1467.8,8637.0,8.239504896572726
1782,Ханты-Мансийский автономный округ — Югра,2006,33.0,6.8,1475.2,8846.0,5.972363289538635
1783,Ханты-Мансийский автономный округ — Югра,2007,38.0,6.8,1491.2,9318.0,4.387771226984133
1784,Ханты-Мансийский автономный округ — Югра,2008,42.0,6.8,1504.3,9218.0,5.008758031284058
1785,Ханты-Мансийский автономный округ — Югра,2009,46.0,6.7,1521.2,9245.0,3.979092210547053
