Регион,Год,Объем_сточных_вод_млн_м3,Инвестиции_норм_%
Алтайский край,2000,31.0,0.3779890792694407
Алтайский край,2001,34.0,0.1804075377014408
Алтайский край,2002,36.0,0.0922834076988102
Алтайский край,2003,36.0,0.0564771061146153
Алтайский край,2004,36.0,0.0333244804750937
Алтайский край,2005,34.0,0.1138596056789774
Алтайский край,2006,27.0,0.0763590231890478
Алтайский край,2007,26.0,0.1043109024106808
Алтайский край,2008,22.0,0.0815182667285152
Алтайский край,2009,17.0,0.1158733391739043
Алтайский край,2010,15.0,0.0620804111710537
Алтайский край,2011,12.0,0.037866082456285
Алтайский край,2012,8.04,0.2302742691503846
Алтайский край,2013,8.07,0.3710203760877825
Алтайский край,2014,10.73,0.1315835612359699
Алтайский край,2015,16.24,0.1473226354484587
Алтайский край,2016,18.05,0.189639210257672
Алтайский край,2017,17.34,0.0324881029446014
Алтайский край,2018,17.33,0.258735761948665
Алтайский край,2019,32.27,0.1173972106170841
Алтайский край,2020,13.18,0.1044039322469182
Алтайский край,2021,13.51,0.0598764752830405
Алтайский край,2022,13.3,0.0609092595667599
Алтайский край,2023,13.0,0.2194210134490431
Амурская область,2000,94.0,0.3132182160880404
Амурская область,2001,103.0,0.2695069239593576
Амурская область,2002,95.0,0.5280428719855635
Амурская область,2003,91.0,0.5351664194857509
Амурская область,2004,99.0,0.2838030076170968
Амурская область,2005,100.0,0.1648530077594417
Амурская область,2006,90.0,0.4062407654149871
Амурская область,2007,84.0,0.7961653955039854
Амурская область,2008,86.0,0.4913019320678879
Амурская область,2009,83.0,0.8398628626787172
Амурская область,2010,82.0,0.1445126073369687
Амурская область,2011,79.0,0.7144839635193524
Амурская область,2012,78.02,1.7106218595675546
Амурская область,2013,76.97,1.4212881862393565
Амурская область,2014,44.62,0.585892016048058
Амурская область,2015,72.77,0.582285554422735
Амурская область,2016,73.77,0.5707721212243431
Амурская область,2017,67.38,1.0704737266069704
Амурская область,2018,66.82,1.0959267354631437
Амурская область,2019,65.05,0.6152836630965489
Амурская область,2020,65.81,1.622862897616941
Амурская область,2021,66.51,1.3716704804824196
Амурская область,2022,62.76,0.5810103151958317
Амурская область,2023,60.0,0.3632857715652
Архангельская область,2000,540.0,3.4748537073826897
Архангельская область,2001,537.0,3.383954490966074
Архангельская область,2002,513.0,2.439888718917784
Архангельская область,2003,477.0,0.6739745053585888
Архангельская область,2004,454.0,0.8653819262366719
Архангельская область,2005,464.0,3.0947597298938256
Архангельская область,2006,464.0,6.360303676985398
Архангельская область,2007,475.0,1.1063665387060406
Архангельская область,2008,475.0,1.413140037169753
Архангельская область,2009,413.0,0.8788487357900131
Архангельская область,2010,415.0,0.5410313540626728
Архангельская область,2011,375.0,0.6662877646057245
Архангельская область,2012,364.27,0.2571541623785128
Архангельская область,2013,341.03000000000003,1.178798249995641
Архангельская область,2014,335.86,0.5676242073404735
Архангельская область,2015,329.79,0.7241126319148394
Архангельская область,2016,328.66,0.7866972513658078
Архангельская область,2017,325.0,1.8398127258238288
Архангельская область,2018,322.78,0.4642245179689781
Архангельская область,2019,322.87,0.3713506891358725
Архангельская область,2020,320.63000000000005,2.5122939583742707
Архангельская область,2021,292.68,2.7947193791985683
Архангельская область,2022,277.51,0.4139685823226184
Архангельская область,2023,247.0,0.3002124766409625
Астраханская область,2000,84.0,0.1588116248217188
Астраханская область,2001,83.0,2.4575838980241245
Астраханская область,2002,78.0,0.3960639006315419
Астраханская область,2003,71.0,0.6183364324375541
Астраханская область,2004,71.0,0.5053331899158716
Астраханская область,2005,68.0,0.3468876733269069
Астраханская область,2006,73.0,0.6808150662479249
Астраханская область,2007,72.0,4.87199379827659
Астраханская область,2008,73.0,3.0706368253008662
Астраханская область,2009,71.0,1.5750032361689117
Астраханская область,2010,69.0,4.490736344010027
Астраханская область,2011,71.0,2.610222887022453
Астраханская область,2012,55.67,11.07260043194896
Астраханская область,2013,52.4,4.55744522704132
Астраханская область,2014,50.15,0.362838255894908
Астраханская область,2015,40.74,0.6130806725348507
Астраханская область,2016,51.16,0.2330085751022971
Астраханская область,2017,48.54,0.1660304562403639
Астраханская область,2018,49.09,0.0606667702560383
Астраханская область,2019,36.39,0.3929591207342103
Астраханская область,2020,30.26,0.1381389223619176
Астраханская область,2021,34.13,0.0549019495590795
Астраханская область,2022,35.11,0.1053330637880202
Астраханская область,2023,85.0,0.0246845162316484
Белгородская область,2000,45.0,0.2761829611760092
Белгородская область,2001,13.0,0.3306096296088647
Белгородская область,2002,6.0,0.2003608719897956
Белгородская область,2003,10.0,0.1062422341873261
Белгородская область,2004,11.0,0.1524168052771933
Белгородская область,2005,11.0,0.42699385741421
Белгородская область,2006,11.0,0.4336370767939586
Белгородская область,2007,8.0,0.3123056807360599
Белгородская область,2008,11.0,0.5991368658515509
Белгородская область,2009,49.0,0.2892783295815641
Белгородская область,2010,77.0,0.3735497465366875
Белгородская область,2011,72.0,0.6567547088668513
Белгородская область,2012,70.88,2.162596761385342
Белгородская область,2013,71.1,1.0654843776801104
Белгородская область,2014,66.83,0.5574805580384771
Белгородская область,2015,61.46,1.0299366205572302
Белгородская область,2016,73.64,0.3117679085503114
Белгородская область,2017,70.54,0.3345196026116114
Белгородская область,2018,70.46,0.5549357891236915
Белгородская область,2019,68.84,0.2486697779152987
Белгородская область,2020,65.9,0.4672974636602556
Белгородская область,2021,60.56,0.4231133493376597
Белгородская область,2022,58.6,0.6692958976157243
Белгородская область,2023,58.0,1.2979801311889312
Брянская область,2000,100.0,0.2229155595221192
Брянская область,2001,99.0,0.1570027532106953
Брянская область,2002,96.0,0.0231978830259457
Брянская область,2003,94.0,0.0826447415692798
Брянская область,2004,92.0,0.044279400981111
Брянская область,2005,89.0,0.0138636694191083
Брянская область,2006,96.0,0.0050158099107921
Брянская область,2007,94.0,
Брянская область,2008,85.0,0.0191322881501401
Брянская область,2009,83.0,
Брянская область,2010,78.0,
Брянская область,2011,75.0,
Брянская область,2012,70.83,0.0374498246121578
Брянская область,2013,67.78,0.1286953970518827
Брянская область,2014,61.56,0.0029519319189329
Брянская область,2015,57.6,
Брянская область,2016,57.92,
Брянская область,2017,55.12,
Брянская область,2018,53.78,
Брянская область,2019,50.75,
Брянская область,2020,49.69,
Брянская область,2021,51.4,
Брянская область,2022,52.06,
Брянская область,2023,53.0,0.0090978278447597
Владимирская область,2000,182.0,0.0748671167283002
Владимирская область,2001,182.0,0.0445647575542953
Владимирская область,2002,185.0,0.0837718105079636
Владимирская область,2003,174.0,0.0735302967068164
Владимирская область,2004,169.0,0.0385853086636031
Владимирская область,2005,155.0,0.039597914567199
Владимирская область,2006,147.0,0.0177026755180044
Владимирская область,2007,141.0,0.1387589235185425
Владимирская область,2008,140.0,0.0341194225400052
Владимирская область,2009,129.0,0.0343210748200184
Владимирская область,2010,129.0,0.0534994785530469
Владимирская область,2011,126.0,0.1135713372426428
Владимирская область,2012,123.74,0.208265126813431
Владимирская область,2013,120.02,0.193181025132288
Владимирская область,2014,110.49,0.1647796376440952
Владимирская область,2015,108.55,0.1468515956505645
Владимирская область,2016,108.81,0.083821920436529
Владимирская область,2017,104.52,0.1018200988242282
Владимирская область,2018,98.55,0.0723641422434284
Владимирская область,2019,94.42,0.2783869978602911
Владимирская область,2020,95.02,0.0619319665213262
Владимирская область,2021,94.26,0.0487249030847475
Владимирская область,2022,91.32,0.018530144637269
Владимирская область,2023,90.0,0.0069427880373348
Волгоградская область,2000,217.0,6.770354932245624
Волгоградская область,2001,212.0,2.665225513358104
Волгоградская область,2002,206.0,0.3616903006674257
Волгоградская область,2003,201.0,0.235336512670441
Волгоградская область,2004,208.0,0.523656242123603
Волгоградская область,2005,204.0,0.4084539753050943
Волгоградская область,2006,217.0,0.7317312775662353
Волгоградская область,2007,203.0,0.4906961757475432
Волгоградская область,2008,218.0,0.537572012954832
Волгоградская область,2009,200.0,0.2077839170595657
Волгоградская область,2010,186.0,0.304433694593236
Волгоградская область,2011,150.0,0.3475834489991116
Волгоградская область,2012,144.43,0.2169147990756516
Волгоградская область,2013,141.2,0.537252075074382
Волгоградская область,2014,122.62,2.409746807982448
Волгоградская область,2015,104.21,2.6761100562084548
Волгоградская область,2016,104.7,1.454376034491843
Волгоградская область,2017,89.2,0.4604281236515213
Волгоградская область,2018,84.29,0.6348681526650289
Волгоградская область,2019,85.25,0.9163016042949524
Волгоградская область,2020,91.69,1.1568055565073283
Волгоградская область,2021,89.21,0.2721868821883043
Волгоградская область,2022,85.92,0.3309808079148952
Волгоградская область,2023,203.0,0.3478191648707935
Вологодская область,2000,241.0,0.4735862881256729
Вологодская область,2001,240.0,0.3507465766301415
Вологодская область,2002,231.0,0.9468283293221142
Вологодская область,2003,205.0,2.482734818856549
Вологодская область,2004,195.0,2.5680703637285243
Вологодская область,2005,172.0,3.944767668164695
Вологодская область,2006,167.0,1.1877137772161126
Вологодская область,2007,156.0,1.1302317821056702
Вологодская область,2008,146.0,1.072161578049017
Вологодская область,2009,132.0,1.32878501983862
Вологодская область,2010,152.0,0.3481948705325212
Вологодская область,2011,157.0,1.407581526979313
Вологодская область,2012,154.42,1.4807148950734228
Вологодская область,2013,147.9,3.696805991203474
Вологодская область,2014,137.38,3.2666484225554133
Вологодская область,2015,145.08,1.0235010325897431
Вологодская область,2016,147.1,1.1402726227845807
Вологодская область,2017,157.41,1.3600624125378644
Вологодская область,2018,128.84,0.4657412023142456
Вологодская область,2019,78.45,0.7705186567724388
Вологодская область,2020,67.44,1.8630147055644195
Вологодская область,2021,67.31,1.1359403563480246
Вологодская область,2022,64.71,0.8199047644154396
Вологодская область,2023,60.0,1.0126963479881967
Воронежская область,2000,190.0,0.2565565312909524
Воронежская область,2001,174.0,0.0613000836463127
Воронежская область,2002,174.0,0.0328000472282897
Воронежская область,2003,173.0,0.0900551509686619
Воронежская область,2004,168.0,0.0684595930292087
Воронежская область,2005,169.0,0.1605030744101579
Воронежская область,2006,159.0,0.2588467081687242
Воронежская область,2007,152.0,0.1585455713990141
Воронежская область,2008,144.0,0.5590280629848738
Воронежская область,2009,134.0,0.4522439499537831
Воронежская область,2010,134.0,0.1136176371634789
Воронежская область,2011,135.0,0.1122534943499
Воронежская область,2012,131.08,0.0875016446044385
Воронежская область,2013,128.63,0.2472098363893046
Воронежская область,2014,121.91,0.5485863977063464
Воронежская область,2015,117.13,0.4458749808925796
Воронежская область,2016,121.62,0.2863207044665445
Воронежская область,2017,119.2,0.4554242392115494
Воронежская область,2018,118.82,0.7038477027512995
Воронежская область,2019,119.24,0.1093707934684534
Воронежская область,2020,118.23,0.1008677926473707
Воронежская область,2021,117.21,0.0217023658715742
Воронежская область,2022,121.46,0.0711277519322454
Воронежская область,2023,131.0,0.0037537425507823
Еврейская автономная область,2000,11.0,0.1764799154334038
Еврейская автономная область,2001,12.0,1.0729102716699033
Еврейская автономная область,2002,12.0,1.1719529136506543
Еврейская автономная область,2003,12.0,0.6432991616654602
Еврейская автономная область,2004,14.0,0.4142143550383317
Еврейская автономная область,2005,14.0,0.5280691626420354
Еврейская автономная область,2006,14.0,0.9011726224912108
Еврейская автономная область,2007,14.0,2.837632817867243
Еврейская автономная область,2008,13.0,2.18708762564124
Еврейская автономная область,2009,14.0,0.8610588467614535
Еврейская автономная область,2010,15.0,0.9374887105105544
Еврейская автономная область,2011,16.0,0.0992500063344059
Еврейская автономная область,2012,14.65,1.1028191822869389
Еврейская автономная область,2013,14.0,0.3404062588638179
Еврейская автономная область,2014,12.89,0.0363314667410442
Еврейская автономная область,2015,13.58,0.0430914738703798
Еврейская автономная область,2016,13.53,0.5951719614852399
Еврейская автономная область,2017,13.54,2.07860968372295
Еврейская автономная область,2018,10.72,0.4063740202060178
Еврейская автономная область,2019,12.57,
Еврейская автономная область,2020,11.74,
Еврейская автономная область,2021,12.4,0.309193513136568
Еврейская автономная область,2022,11.94,0.355839764391481
Еврейская автономная область,2023,12.0,0.1871608262168188
Забайкальский край,2000,80.0,0.180660525036137
Забайкальский край,2001,94.0,0.5472748383571624
Забайкальский край,2002,77.0,0.5063788777218678
Забайкальский край,2003,75.0,0.433307354338561
Забайкальский край,2004,84.0,0.3239996212974479
Забайкальский край,2005,83.0,0.4600094763457488
Забайкальский край,2006,79.0,0.5503862469842536
Забайкальский край,2007,85.0,0.4947084704897205
Забайкальский край,2008,97.0,0.7879033085772121
Забайкальский край,2009,98.0,0.4917279267019723
Забайкальский край,2010,78.0,0.0766595798911495
Забайкальский край,2011,95.0,0.2157086462385159
Забайкальский край,2012,85.63,0.6643077071449238
Забайкальский край,2013,35.49,1.2407949942287408
Забайкальский край,2014,30.76,0.5304319351662914
Забайкальский край,2015,35.44,0.5553353667153612
Забайкальский край,2016,34.18,0.8742182705710776
Забайкальский край,2017,45.35,1.0986741857783766
Забайкальский край,2018,51.62,2.5518238200512067
Забайкальский край,2019,75.25,1.3423995842766725
Забайкальский край,2020,87.19,0.6744010720676926
Забайкальский край,2021,61.65,0.5745234356263794
Забайкальский край,2022,70.68,1.0045503253077834
Забайкальский край,2023,67.0,1.3485049173928942
Ивановская область,2000,168.0,0.3684260355029586
Ивановская область,2001,169.0,0.2103995779201746
Ивановская область,2002,160.0,0.0959249554320955
Ивановская область,2003,158.0,0.1463693676877036
Ивановская область,2004,152.0,0.1252956966488543
Ивановская область,2005,144.0,0.93140667426163
Ивановская область,2006,140.0,0.569932837175531
Ивановская область,2007,136.0,0.3723860231164383
Ивановская область,2008,127.0,0.2503785339898804
Ивановская область,2009,114.0,0.0658313223120561
Ивановская область,2010,102.0,
Ивановская область,2011,99.0,0.1341929818300862
Ивановская область,2012,96.9,0.6851067112368218
Ивановская область,2013,88.12,0.2157193985667581
Ивановская область,2014,82.22,0.1339506758109204
Ивановская область,2015,70.25,0.0275025967011508
Ивановская область,2016,69.12,0.0541904375989342
Ивановская область,2017,68.69,0.0051255573278761
Ивановская область,2018,60.49,0.1176268938155717
Ивановская область,2019,60.9,1.036937053891671
Ивановская область,2020,62.0,0.0183340952132175
Ивановская область,2021,59.39,0.6842948686769639
Ивановская область,2022,58.19,2.9450942471014363
Ивановская область,2023,17.0,1.3671459789898484
Иркутская область,2000,893.0,0.5179907934665064
Иркутская область,2001,890.0,0.7217598137059215
Иркутская область,2002,820.0,0.7195189017653155
Иркутская область,2003,823.0,0.9124970299612154
Иркутская область,2004,785.0,0.6492758067980278
Иркутская область,2005,814.0,0.566508311845809
Иркутская область,2006,807.0,0.3580735129338161
Иркутская область,2007,789.0,0.5182075361345589
Иркутская область,2008,814.0,0.5238847958903723
Иркутская область,2009,640.0,0.4517537031777457
Иркутская область,2010,594.0,0.3169948676257596
Иркутская область,2011,583.0,0.5390319991099364
Иркутская область,2012,614.26,0.2973880024651355
Иркутская область,2013,537.89,0.932183109112982
Иркутская область,2014,499.98,0.6405415153590323
Иркутская область,2015,507.01,0.7979316725592123
Иркутская область,2016,514.27,0.8113423260816208
Иркутская область,2017,524.49,1.3827429976400911
Иркутская область,2018,527.65,1.223969988063092
Иркутская область,2019,510.05,1.8653417024306247
Иркутская область,2020,441.72,2.6639394627653687
Иркутская область,2021,426.29,1.6908348143365677
Иркутская область,2022,447.13,1.6280429636651674
Иркутская область,2023,464.0,2.6119051947994154
Кабардино-Балкарская Республика,2000,49.0,0.1742026659470361
Кабардино-Балкарская Республика,2001,50.0,0.7570525579505536
Кабардино-Балкарская Республика,2002,54.0,0.779433137939362
Кабардино-Балкарская Республика,2003,52.0,0.8008839345473008
Кабардино-Балкарская Республика,2004,50.0,0.4699152236093471
Кабардино-Балкарская Республика,2005,47.0,0.9474335793057388
Кабардино-Балкарская Республика,2006,42.0,0.9802561550876594
Кабардино-Балкарская Республика,2007,39.0,1.2091263926458893
Кабардино-Балкарская Республика,2008,38.0,1.5895781620631604
Кабардино-Балкарская Республика,2009,35.0,0.6261352023527225
Кабардино-Балкарская Республика,2010,33.0,1.0340202681666286
Кабардино-Балкарская Республика,2011,32.0,0.8738996296684678
Кабардино-Балкарская Республика,2012,29.58,2.8052210077292727
Кабардино-Балкарская Республика,2013,28.54,3.631429691407253
Кабардино-Балкарская Республика,2014,29.01,1.2129767465735846
Кабардино-Балкарская Республика,2015,28.34,1.047699139126914
Кабардино-Балкарская Республика,2016,29.39,0.3085137817152031
Кабардино-Балкарская Республика,2017,29.28,
Кабардино-Балкарская Республика,2018,30.85,
Кабардино-Балкарская Республика,2019,30.69,
Кабардино-Балкарская Республика,2020,28.81,
Кабардино-Балкарская Республика,2021,28.06,
Кабардино-Балкарская Республика,2022,29.42,0.0172767329077278
Кабардино-Балкарская Республика,2023,25.0,
Калининградская область,2000,152.0,0.1116258699973808
Калининградская область,2001,150.0,0.061440520676087
Калининградская область,2002,151.0,0.524677033820784
Калининградская область,2003,150.0,0.7698389783928636
Калининградская область,2004,147.0,0.6310078870539021
Калининградская область,2005,139.0,0.7616132437901405
Калининградская область,2006,131.0,2.1818754744824203
Калининградская область,2007,116.0,1.5481905150989004
Калининградская область,2008,103.0,0.7827901110468369
Калининградская область,2009,87.0,0.8309010875438592
Калининградская область,2010,88.0,0.5550061788278976
Калининградская область,2011,91.0,0.5041842320152959
Калининградская область,2012,103.05,1.144960860894509
Калининградская область,2013,102.18,0.5460020957947092
Калининградская область,2014,102.82,0.3233571514761931
Калининградская область,2015,106.74,1.0327226739801714
Калининградская область,2016,111.06,0.4056007397836799
Калининградская область,2017,111.12,0.3458250424914972
Калининградская область,2018,100.27,0.3032430006422024
Калининградская область,2019,106.85,0.0173188966644092
Калининградская область,2020,104.7,0.0736879204356292
Калининградская область,2021,90.83,0.1875373275329052
Калининградская область,2022,88.12,0.0264548766164467
Калининградская область,2023,97.0,0.1814469300345297
Калужская область,2000,109.0,0.2044328607347102
Калужская область,2001,113.0,0.2768876333961079
Калужская область,2002,112.0,0.1891983231008151
Калужская область,2003,108.0,0.3189395134927971
Калужская область,2004,105.0,0.8826546975711197
Калужская область,2005,99.0,0.4254252408958493
Калужская область,2006,99.0,0.3461270683281002
Калужская область,2007,98.0,0.3814506252849315
Калужская область,2008,96.0,0.3219643816525083
Калужская область,2009,95.0,0.4486405917928878
Калужская область,2010,92.0,0.4997268841731207
Калужская область,2011,88.0,0.4568469301253679
Калужская область,2012,83.86,0.6083904807110511
Калужская область,2013,93.03,1.694088737574315
Калужская область,2014,89.54,1.4778135419554337
Калужская область,2015,86.42,1.6163202464792876
Калужская область,2016,84.02,0.3073720584288223
Калужская область,2017,72.4,0.6645818587580199
Калужская область,2018,71.49,1.0244369840999057
Калужская область,2019,71.36,0.3838718936662423
Калужская область,2020,71.86,0.638009218079224
Калужская область,2021,72.07,0.6784879212045495
Калужская область,2022,72.86,0.3515457074856948
Калужская область,2023,73.0,0.7770454062097878
Камчатский край,2000,34.0,0.0263716394626447
Камчатский край,2001,36.0,0.2794148933860722
Камчатский край,2002,35.0,0.2014651165486305
Камчатский край,2003,35.0,3.157484116045316
Камчатский край,2004,29.0,0.1995828033000088
Камчатский край,2005,29.0,0.168666698503444
Камчатский край,2006,32.0,0.0600786175289291
Камчатский край,2007,41.0,0.1133711075596881
Камчатский край,2008,47.0,0.1001650518982252
Камчатский край,2009,46.0,0.072286228698945
Камчатский край,2010,46.0,
Камчатский край,2011,38.0,0.8674196224904023
Камчатский край,2012,31.56,0.7435102623207891
Камчатский край,2013,28.89,0.8120654749407636
Камчатский край,2014,25.77,0.668680054307968
Камчатский край,2015,25.43,0.0972781474623271
Камчатский край,2016,22.74,0.4614148270122405
Камчатский край,2017,27.24,0.1965305661812916
Камчатский край,2018,27.28,0.1323113357220732
Камчатский край,2019,26.46,0.0466238368026096
Камчатский край,2020,24.55,0.8068885879740674
Камчатский край,2021,24.73,0.7472691259409333
Камчатский край,2022,22.57,1.2787035235390214
Камчатский край,2023,23.0,0.7182813571729283
Карачаево-Черкесская Республика,2000,61.0,0.0035521376911105
Карачаево-Черкесская Республика,2001,62.0,0.0286178462210572
Карачаево-Черкесская Республика,2002,55.0,0.5035771166153696
Карачаево-Черкесская Республика,2003,57.0,0.0243356472811838
Карачаево-Черкесская Республика,2004,59.0,0.1311627765250776
Карачаево-Черкесская Республика,2005,53.0,1.851078968925456
Карачаево-Черкесская Республика,2006,55.0,0.9307010717924686
Карачаево-Черкесская Республика,2007,53.0,1.3559915106462757
Карачаево-Черкесская Республика,2008,54.0,0.7110785065884158
Карачаево-Черкесская Республика,2009,53.0,0.1313463317791525
Карачаево-Черкесская Республика,2010,51.0,0.0450087625854781
Карачаево-Черкесская Республика,2011,47.0,0.0118433528722633
Карачаево-Черкесская Республика,2012,45.01,0.9371260779294216
Карачаево-Черкесская Республика,2013,43.09,1.2274087610011706
Карачаево-Черкесская Республика,2014,41.4,1.0398413509963782
Карачаево-Черкесская Республика,2015,41.58,
Карачаево-Черкесская Республика,2016,41.92,1.3546768702934624
Карачаево-Черкесская Республика,2017,42.23,0.1723812791787892
Карачаево-Черкесская Республика,2018,44.85,0.0074249544250558
Карачаево-Черкесская Республика,2019,43.03,
Карачаево-Черкесская Республика,2020,42.64,
Карачаево-Черкесская Республика,2021,47.92,
Карачаево-Черкесская Республика,2022,46.05,
Карачаево-Черкесская Республика,2023,44.0,
Кемеровская область — Кузбасс,2000,787.0,0.7622731693792609
Кемеровская область — Кузбасс,2001,778.0,0.5673548904131979
Кемеровская область — Кузбасс,2002,759.0,0.1888014324671499
Кемеровская область — Кузбасс,2003,718.0,0.2467291397190228
Кемеровская область — Кузбасс,2004,708.0,0.3657034631149217
Кемеровская область — Кузбасс,2005,695.0,0.6439428204635139
Кемеровская область — Кузбасс,2006,733.0,0.5012617960986597
Кемеровская область — Кузбасс,2007,767.0,0.623981989546591
Кемеровская область — Кузбасс,2008,782.0,0.4213863506961863
Кемеровская область — Кузбасс,2009,746.0,0.5592939610622785
Кемеровская область — Кузбасс,2010,700.0,0.2725147300375817
Кемеровская область — Кузбасс,2011,661.0,0.3541260205027061
Кемеровская область — Кузбасс,2012,572.06,0.95088041492348
Кемеровская область — Кузбасс,2013,597.91,0.9012349268396384
Кемеровская область — Кузбасс,2014,478.26,1.385052711083688
Кемеровская область — Кузбасс,2015,462.13,1.0089401092363817
Кемеровская область — Кузбасс,2016,443.99,0.8060351875117133
Кемеровская область — Кузбасс,2017,432.77,1.3787241736431115
Кемеровская область — Кузбасс,2018,355.07,1.1164562909198297
Кемеровская область — Кузбасс,2019,300.65,2.3238469501028107
Кемеровская область — Кузбасс,2020,264.77,2.19126885470938
Кемеровская область — Кузбасс,2021,225.07,1.168462198044063
Кемеровская область — Кузбасс,2022,203.81,1.8965411512700805
Кемеровская область — Кузбасс,2023,212.0,1.6261413015465185
Кировская область,2000,179.0,0.2577275292356001
Кировская область,2001,176.0,0.1976112136981702
Кировская область,2002,171.0,0.1516456491549639
Кировская область,2003,171.0,0.1851535924755778
Кировская область,2004,167.0,0.0860744885172728
Кировская область,2005,132.0,0.0291238411741265
Кировская область,2006,159.0,0.1826247255198764
Кировская область,2007,147.0,0.185415078003536
Кировская область,2008,147.0,0.1244415739623747
Кировская область,2009,139.0,0.2517965600360303
Кировская область,2010,205.0,0.2366882890828072
Кировская область,2011,176.0,0.4381370362499008
Кировская область,2012,170.65,0.5942667671916411
Кировская область,2013,169.13,0.2282198308917642
Кировская область,2014,146.31,0.1956790405266807
Кировская область,2015,131.93,0.2343383098681389
Кировская область,2016,127.28,0.4281434792676262
Кировская область,2017,85.94,0.3085236307340611
Кировская область,2018,79.04,0.2902658199003299
Кировская область,2019,110.57,0.5672047001586622
Кировская область,2020,110.2,0.4091525615019443
Кировская область,2021,105.81,0.3054506344217955
Кировская область,2022,105.09,0.5344454999412144
Кировская область,2023,81.0,0.1604266601531071
Костромская область,2000,64.0,0.4048384967171202
Костромская область,2001,63.0,0.2884008730283734
Костромская область,2002,57.0,0.4566426102670607
Костромская область,2003,64.0,0.5126279380710694
Костромская область,2004,65.0,2.031491978807751
Костромская область,2005,64.0,0.2217448030310151
Костромская область,2006,66.0,0.2691923438532063
Костромская область,2007,64.0,0.1419565177685371
Костромская область,2008,65.0,0.0942365996345046
Костромская область,2009,61.0,0.0551617002890243
Костромская область,2010,47.0,0.021953374428186
Костромская область,2011,46.0,0.2919253912807876
Костромская область,2012,47.44,0.0904865775402704
Костромская область,2013,40.54,0.0430231362024056
Костромская область,2014,37.06,0.1051669205317195
Костромская область,2015,36.41,0.0312505059789587
Костромская область,2016,35.79,0.0608290551745894
Костромская область,2017,35.38,0.0432596131004405
Костромская область,2018,33.91,0.1837848236484616
Костромская область,2019,35.23,0.0699347566055379
Костромская область,2020,36.81,0.090622842811937
Костромская область,2021,39.3,0.751954684293033
Костромская область,2022,38.08,0.2022156620740396
Костромская область,2023,33.0,0.6440587915506132
Краснодарский край,2000,1076.0,0.1937753281123177
Краснодарский край,2001,1039.0,0.4104114634929051
Краснодарский край,2002,986.0,1.2910033454647
Краснодарский край,2003,1252.0,0.1171067585807362
Краснодарский край,2004,1226.0,0.126647994602447
Краснодарский край,2005,795.0,0.2073355360714
Краснодарский край,2006,907.0,0.224029844362246
Краснодарский край,2007,887.0,0.141421940654228
Краснодарский край,2008,858.0,0.0900526613638311
Краснодарский край,2009,820.0,0.1586652929486226
Краснодарский край,2010,863.0,0.1838370473293809
Краснодарский край,2011,920.0,0.2720486227163109
Краснодарский край,2012,891.89,0.1141760749708048
Краснодарский край,2013,839.32,0.0969632833225824
Краснодарский край,2014,832.89,0.6704347453137786
Краснодарский край,2015,857.77,0.263805963252053
Краснодарский край,2016,900.88,0.1241313195466077
Краснодарский край,2017,765.93,0.0778789869886431
Краснодарский край,2018,718.03,0.0787701424308141
Краснодарский край,2019,732.17,0.0565800474799283
Краснодарский край,2020,518.52,0.1393932847590618
Краснодарский край,2021,672.19,1.388263623454003
Краснодарский край,2022,800.87,1.195554894469444
Краснодарский край,2023,34.0,0.8449117944625733
Красноярский край,2000,617.0,1.0477483978353015
Красноярский край,2001,620.0,0.9778456269317516
Красноярский край,2002,611.0,1.0248799432368425
Красноярский край,2003,578.0,1.878369505036172
Красноярский край,2004,531.0,1.9821088339137527
Красноярский край,2005,531.0,2.3447767062532163
Красноярский край,2006,462.0,0.8653686348733421
Красноярский край,2007,449.0,0.7232629276550395
Красноярский край,2008,481.0,1.0062730359285617
Красноярский край,2009,453.0,1.0437579785657882
Красноярский край,2010,444.0,0.8212297387555955
Красноярский край,2011,448.0,1.0954956687463642
Красноярский край,2012,425.63,1.3323134256457758
Красноярский край,2013,391.11,1.5680943416206148
Красноярский край,2014,366.69,1.8022415413577133
Красноярский край,2015,327.23,2.4917629319397108
Красноярский край,2016,313.28,2.083536539521189
Красноярский край,2017,308.33,1.8346147858886936
Красноярский край,2018,304.71,1.1504787093579834
Красноярский край,2019,317.81,0.8968715085746615
Красноярский край,2020,321.61,1.7852765371592134
Красноярский край,2021,323.63,5.49965537787794
Красноярский край,2022,299.25,7.585867234190559
Красноярский край,2023,299.0,5.537897657379728
Курганская область,2000,62.0,0.5103832089472446
Курганская область,2001,18.0,0.2623902661980488
Курганская область,2002,62.0,0.2689159942286112
Курганская область,2003,57.0,0.3533722756989921
Курганская область,2004,57.0,0.5629894562356077
Курганская область,2005,59.0,0.4621968403329233
Курганская область,2006,57.0,0.391492302858938
Курганская область,2007,56.0,0.4225418126202575
Курганская область,2008,54.0,0.7281778368567319
Курганская область,2009,52.0,1.6081796236835644
Курганская область,2010,50.0,0.5780161945037092
Курганская область,2011,46.0,0.9540430192238994
Курганская область,2012,42.55,0.340168646072628
Курганская область,2013,39.79,0.4284057689901513
Курганская область,2014,38.54,0.3684557011525433
Курганская область,2015,37.86,0.0294167345180434
Курганская область,2016,37.97,0.0610157921508319
Курганская область,2017,36.09,0.2507343411807005
Курганская область,2018,33.18,0.3083423666878643
